SampleID,StationID,Station_D,SampleDateTime,Latitude,Longitude,Depth,Temperature,Salinity,Sigma-T,Conductivity,Beam Attenuation,Chla Fluor,Dissolved Oxygen (Model 43),DO % Saturation,Air Irradiance,Water Irradiance,pH <2>,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate,Data Source,VINDTA Sample Name,Sampled Bottle Name,Sampling Date,Sampling Depth,Salinity - Carolina,Salinity - Ries ,Run T,Sampling T,Pressure,Comments
WN1850B9,N01,N01-s,6/22/2018 16:02,42.41899872,-70.86699677,1.973022461,16.89704895,30.95843124,22.43964195,40.13300705,0.908728778,0.838728905,9.104739189,113.4896545,2279.11792,1899.380493,8.218040466,2108.42334,1914.521729,16.89999962,11.97302246,8.005417943,415.1231281,416.5918229,1756.694295,142.8007765,15.0266074,63.39064044,2.746855133,0,0,11.62389516,3.49380683,2.233870697,424.5164486,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,SG1,,7/10/2018 14:17,42.346533,-70.960667,1,19.02,,,,,,,,,,,2116.698975,1943.618774,19.02000046,11,7.925247219,517.5798321,519.3629032,1794.476569,131.4989506,17.64323752,56.45812577,2.778527275,0,0,12.259058,3.231833154,2.075536642,530.6847714,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,SG1,,7/10/2018 14:23,42.346533,-70.960667,5,18,,,,,,,,,,,2147.172119,1992.325073,18,15,7.886054769,579.3025084,581.3238851,1851.503531,120.5489778,20.27255679,52.25348868,2.33039975,0,0,12.98358253,2.945943709,1.890187086,593.1922329,Y,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,SG1,,7/10/2018 14:23,42.346533,-70.960667,5,18,,,,,,,,,,,2158.376709,1984.953003,18,15,7.930081952,518.767409,520.5775589,1834.702396,132.0930879,18.15746516,56.9225687,2.577464046,0,0,12.38474845,3.228770629,2.071465885,531.2059022,Y,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N01,,7/18/2018 10:46,42.42141167,-70.44918167,1.147,19.0771,31.1204,,,,,,,,,,2131.504883,1913.25,19.07710075,11.14700031,8.018230494,404.6226541,406.0155912,1739.74768,159.7599122,13.74236625,68.76251243,3.484705671,0,0,10.96358207,3.916688781,2.518423792,414.8969763,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N16,,7/18/2018 11:08,42.406045,-70.45541333,1.15,19.2509,31.0508,,,,,,,,,,2144.484619,1904.072021,19.25090027,11.14999962,8.059722235,363.5004348,364.7490915,1717.346105,174.4360295,12.28987232,74.3835218,3.891754813,0,0,10.46362653,4.279632292,2.752445321,372.816959,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N16,,7/18/2018 11:19,42.406045,-70.45541333,25.048,7.1629,32.04,,,,,,,,,,2199.232178,2073.560791,7.162899971,35.04800034,7.967311727,460.4840445,462.3309496,1952.0923,98.83968689,22.62885449,48.50001988,0.971389417,0,0,14.73276245,2.379148172,1.498250104,466.9139827,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N15,,7/18/2018 11:36,42.40722667,-70.26984833,1.494,19.1882,31.0947,,,,,,,,,,2127.7854,1902.723389,19.1882,11.49400043,8.03154729,389.4823307,390.8212859,1725.513401,164.0214355,13.18849927,70.60961749,3.629068114,0,0,10.77818544,4.022315018,2.586878441,399.4311756,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N15,,7/18/2018 11:36,42.40722667,-70.26984833,1.494,19.1882,31.0947,,,,,,,,,,2131.429199,1897.258423,19.1882,11.49400043,8.049626524,371.2728643,372.5492194,1714.758718,169.9278358,12.5718974,73.04064947,3.783331132,0,0,10.56840386,4.167158297,2.680031749,380.756571,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N03,,7/18/2018 12:08,42.41350333,-70.40652333,1.141,19.0199,31.1677,,,,,,,,,,2136.856445,1911.814575,19.01989937,11.14099979,8.03185374,390.7093689,392.0553709,1734.374609,164.1520345,13.28791394,70.60764748,3.579707044,0,0,10.80703908,4.022736923,2.586587968,400.5999331,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N14,,7/18/2018 12:34,42.39899167,-70.417535,1.289,19.0772,31.1501,,,,,,,,,,2141.119629,1916.522217,19.07719994,11.28899956,8.029606797,393.9615376,395.3177715,1739.085212,164.0588716,13.37807704,70.34701588,3.579240296,0,0,10.8310368,4.021180498,2.58583156,403.9650591,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N04,,7/18/2018 12:59,42.40417833,-70.38647,1.228,19.0211,31.1722,,,,,,,,,,2165.58252,1907.957031,19.02109909,11.22799969,8.091980143,335.5206234,336.6764817,1710.576464,185.970262,11.41029294,78.96168317,4.112081879,0,0,10.14869165,4.55722371,2.930307117,344.0146443,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N13,,7/18/2018 13:21,42.39143333,-70.39683667,1.193,19.1764,31.1672,,,,,,,,,,2138.539551,1908.351563,19.17639923,11.19299984,8.039664511,382.6634406,383.979148,1727.83989,167.5548516,12.9568094,71.90080618,3.69836456,0,0,10.68285722,4.107060115,2.641830463,392.4316052,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N13,,7/18/2018 13:31,42.39143333,-70.39683667,25.157,6.4286,32.0607,,,,,,,,,,2205.593994,2069.874512,6.428599834,35.1570015,8.00603593,416.3265823,418.0126112,1944.616521,104.2697588,20.98815416,51.46434177,0.983629787,0,0,14.35027171,2.509574194,1.578834151,421.9503692,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N05,,7/18/2018 14:11,42.48136,-70.37027,1.26,19.3481,31.1773,,,,,,,,,,2139.224854,1915.849731,19.34810066,11.26000023,8.022676422,400.8981759,402.2736266,1739.005938,163.3359127,13.50789415,69.94217668,3.614648583,0,0,10.84927508,4.004361912,2.576948594,411.2261024,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N12,,7/18/2018 14:51,42.38080333,-70.37748333,1.297,19.7999,31.1587,,,,,,,,,,2129.043701,1904.726318,19.79990005,11.29699993,8.019213989,402.5370708,403.9103829,1727.488649,163.8439743,13.39363825,70.13817551,3.738676432,0,0,10.78600176,4.02011431,2.589898582,413.1612339,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N12,,7/18/2018 15:01,42.38080333,-70.37748333,25.055,6.1772,32.077,,,,,,,,,,2189.385498,2025.851929,6.177199841,35.05500031,8.083844008,337.1343372,338.5041939,1888.848754,119.8577858,17.14544,59.68336631,1.146166634,0,0,13.171371,2.884618292,1.814233146,341.6375784,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N12,,7/18/2018 15:01,42.38080333,-70.37748333,25.055,6.1772,32.077,,,,,,,,,,2191.300537,2007.34375,6.177199841,35.05500031,8.132842742,296.585451,297.790548,1860.127756,132.1327804,15.08326947,65.63161986,1.283058611,0,0,12.43824223,3.180040685,2.000034193,300.5470642,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N06,,7/18/2018 15:30,42.38895833,-70.34602833,1.185,20.5221,31.1516,,,,,,,,,,2130.432861,1895.819214,20.52210045,11.18500042,8.028641579,392.0532047,393.3787833,1712.230926,170.8019205,12.78636179,72.52319142,4.08435013,0,0,10.52846568,4.196037885,2.708192006,402.8100462,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N11,,7/18/2018 15:55,42.37437833,-70.35627333,1.18,20.7602,31.1785,,,,,,,,,,2145.503662,1905.400513,20.7602005,11.18000031,8.033132444,389.7739423,391.0879234,1717.859751,174.9136211,12.62716673,73.60558532,4.220527261,0,0,10.44217617,4.297963494,2.775907115,400.6061254,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N07,,7/18/2018 16:21,42.381025,-70.32357667,1.183,20.2572,31.2777,,,,,,,,,,2145.322266,1906.717163,20.25720024,11.18299961,8.036857008,385.7899071,387.0986114,1720.461305,173.5899376,12.66595362,73.61913022,4.071338696,0,0,10.48077962,4.258906113,2.747852922,396.2245118,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N10,,7/18/2018 16:36,42.367105,-70.33562833,1.009,20.3297,31.2745,,,,,,,,,,2115.479736,1914.064453,20.32970047,11.00899982,7.962532322,465.7642655,467.3428406,1749.61989,149.1833049,15.26120467,64.05052853,3.453768627,0,0,11.33131734,3.660718531,2.362317293,478.4111827,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N08,,7/18/2018 17:06,42.373445,-70.30481333,1.117,20.4025,31.3247,,,,,,,,,,2119.675781,1916.988159,20.40250015,11.11699963,7.962903657,466.0057237,467.5836883,1751.649492,150.1043973,15.23428146,64.34520603,3.48336943,0,0,11.3050673,3.682398228,2.377087373,478.7085238,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N08,,7/18/2018 17:11,42.373445,-70.30481333,25.369,7.3405,32.0116,,,,,,,,,,2155.552002,2062.541748,7.340499878,35.36899948,7.872755967,574.2311913,576.5289409,1954.32768,80.16406307,28.04992252,40.11413417,0.795619721,0,0,16.07381626,1.929791506,1.215503541,582.3147446,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,N09,,7/18/2018 17:49,42.357435,-70.31637667,1.333,20.497,31.3401,,,,,,,,,,2121.522705,1919.484375,20.49699974,11.33300018,7.959524068,470.58419,472.1757875,1754.348454,149.7932987,15.34259543,64.11120706,3.487736199,0,0,11.32600987,3.674812693,2.372878324,483.477084,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C14,,7/19/2018 11:06,42.309425,-70.30684333,1.115,18.5071,31.3502,,,,,,,,,,2119.925537,1914.967529,18.50709915,11.11499977,7.997505995,424.9760144,426.4494929,1749.77543,150.5409237,14.6511958,65.91573119,3.162824158,0,0,11.28514945,3.681954712,2.365678301,435.4431904,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C1,,7/19/2018 11:41,42.30825333,-70.28679667,1.191,19.1394,31.3222,,,,,,,,,,2111.062988,1925.620361,19.13940048,11.19099998,7.945460803,486.7301599,488.4044526,1770.601238,138.5353362,16.48379226,60.42708279,2.975449366,0,0,11.8125774,3.391968901,2.182588659,499.1293608,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C1,,7/19/2018 11:41,42.30825333,-70.28679667,1.191,19.1394,31.3222,,,,,,,,,,2119.434814,1922.935303,19.13940048,11.19099998,7.969278409,458.4631876,460.0402454,1761.791787,145.6169687,15.52649202,63.27680625,3.143186639,0,0,11.51015714,3.565359154,2.29415796,470.1423019,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C2,,7/19/2018 12:01,42.29479167,-70.28367,1.269,19.2146,31.3414,,,,,,,,,,2132.352051,1918.256714,19.21459961,11.26900005,8.004189249,419.6685796,421.1108328,1747.041757,157.0339731,14.18101841,67.82083432,3.431545106,0,0,11.06208066,3.844771265,2.474543239,430.40235,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C2,,7/19/2018 12:09,42.29479167,-70.28367,25.171,6.1887,32.0967,,,,,,,,,,2179.289063,2078.638916,6.188700199,35.17100143,7.911856921,521.9617915,524.0823237,1967.982328,84.12528937,26.53126047,42.29601269,0.772546183,0,0,15.86292647,2.024389163,1.273289723,528.9373626,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C2,,7/19/2018 12:09,42.29479167,-70.28367,25.171,6.1887,32.0967,,,,,,,,,,2189.480225,2082.023438,6.188700199,35.17100143,7.931341992,499.2260704,501.2542361,1968.633221,88.01470916,25.37560627,44.02151255,0.80799658,0,0,15.57793641,2.117984078,1.332158563,505.8977982,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C13,,7/19/2018 12:26,42.29233,-70.30372,1.185,18.616,31.3471,,,,,,,,,,2130.297607,1925.415283,18.61599922,11.18500042,7.994152701,430.9996247,432.4919511,1759.716841,150.885429,14.81297275,65.64973598,3.170617574,0,0,11.31809899,3.690973192,2.372084599,441.6768591,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C12,,7/19/2018 12:46,42.27665667,-70.30294333,1.238,18.9273,31.3418,,,,,,,,,,2126.14917,1919.165283,18.9272995,11.23799992,7.994424907,429.7481818,431.2303887,1752.295446,152.2296659,14.64014175,66.13839164,3.266301195,0,0,11.24001953,3.72559697,2.396134637,440.5724778,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C03,,7/19/2018 13:16,42.27613,-70.28396167,1.198,19.9677,31.3783,,,,,,,,,,2130.087158,1921.411743,19.96769905,11.19799995,7.98052138,446.5476094,448.0678883,1752.725958,153.914715,14.77104678,66.05458361,3.487935027,0,0,11.18148168,3.771791605,2.432433049,458.4386326,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C03,,7/19/2018 13:23,42.27613,-70.28396167,25.782,6.1478,32.0836,,,,,,,,,,2178.517334,2080.38623,6.147799969,35.7820015,7.905065561,530.6478735,532.8048589,1970.613374,82.75906437,27.01383309,41.64138747,0.757170544,0,0,15.98245516,1.991417027,1.252450678,537.7266801,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C03,,7/19/2018 13:23,42.27613,-70.28396167,25.782,6.1478,32.0836,,,,,,,,,,2175.310791,2076.342773,6.147799969,35.7820015,7.907870836,526.1148591,528.2534187,1966.440641,83.11899113,26.78306972,41.8827353,0.762077231,0,0,15.93355887,2.000077882,1.257897701,533.1331956,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C04,,7/19/2018 13:41,42.26297,-70.27725833,1.124,19.9638,31.4089,,,,,,,,,,2136.179932,1923.118896,19.96380043,11.1239996,7.988655327,437.9740213,439.4651836,1751.799706,156.832624,14.48662127,67.17087551,3.554595769,0,0,11.08227124,3.842499382,2.478212657,449.6341273,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C11,,7/19/2018 14:31,42.26082667,-70.29869,1.132,20.1942,31.4133,,,,,,,,,,2139.346436,1927.481934,20.19420052,11.13199997,7.981948464,446.570735,448.0868121,1756.507611,156.2980139,14.6763392,66.67746066,3.575982,0,0,11.11860407,3.830666894,2.472070631,458.6076833,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C10,,7/19/2018 14:58,42.24264167,-70.29624333,1.152,19.4088,31.4546,,,,,,,,,,2135.487061,1943.9729,19.40880013,11.15200043,7.949925343,486.1101244,487.7766673,1784.576695,143.0697437,16.32645461,61.69198825,3.090322558,0,0,11.69412872,3.50122345,2.25521699,498.6723175,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C10,,7/19/2018 15:06,42.24264167,-70.29624333,25.623,7.0702,32.0071,,,,,,,,,,2158.149414,2047.99353,7.070199966,35.6230011,7.928731123,498.1977338,500.1983388,1934.245663,89.18191954,24.5658929,44.67203158,0.879833835,0,0,15.30797429,2.146810569,1.351655899,505.1251087,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C05,,7/19/2018 15:26,42.24520833,-70.27309167,1.087,19.0773,31.4777,,,,,,,,,,2136.81543,1934.362061,19.07729912,11.08699989,7.978892697,449.9412449,451.49019,1769.403623,149.706734,15.25175304,64.80487295,3.204088418,0,0,11.38977753,3.661335246,2.356542907,461.3644723,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C06,,7/19/2018 15:51,42.22839,-70.27198667,1.094,18.9618,31.3945,,,,,,,,,,2117.918457,1935.490967,18.96179962,11.09399986,7.939452855,495.9823273,497.6922386,1781.859028,136.7568088,16.87515276,59.66761248,2.89004442,0,0,11.92891427,3.345964261,2.152460868,508.4975899,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C09,,7/19/2018 16:11,42.22303,-70.29053167,1.3,18.9236,31.3742,,,,,,,,,,2122.838867,1918.819946,18.92359924,11.30000019,7.98809225,436.3487029,437.8537448,1753.712573,150.2434568,14.86393577,65.43014084,3.219841341,0,0,11.31001107,3.676121939,2.364503473,447.3369105,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C09,,7/19/2018 16:21,42.22303,-70.29053167,25.692,7.4318,31.9403,,,,,,,,,,2161.968018,2043.894287,7.431799889,35.69200134,7.946273757,478.4988946,480.4112819,1926.752887,93.83180571,23.30956613,46.61271291,0.950337555,0,0,14.94437471,2.259539682,1.423142025,485.2631958,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C08,,7/19/2018 16:38,42.206905,-70.28465833,1.204,17.7087,31.354,,,,,,,,,,2120.354492,1917.231323,17.70870018,11.20400047,8.006118471,415.3928177,416.8475745,1753.586234,148.9916338,14.65349448,65.80273289,2.992269653,0,0,11.35589501,3.640059944,2.334306416,425.1997853,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C07,,7/19/2018 17:09,42.210695,-70.26703833,1.239,15.4214,31.4697,,,,,,,,,,2132.276855,1940.196899,15.42140007,11.23900032,8.015039232,407.2216946,408.6896477,1783.62687,141.2088782,15.36109714,63.78305712,2.458936176,0,0,11.76784938,3.438488714,2.194283748,415.7497336,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,C07,,7/19/2018 17:09,42.210695,-70.26703833,1.239,15.4214,31.4697,,,,,,,,,,2126.570068,1934.517578,15.42140007,11.23900032,8.015765668,405.3070694,406.7681208,1778.212729,141.0159208,15.28887421,63.87230105,2.463052635,0,0,11.74991555,3.43379013,2.191285331,413.7950124,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,S03,,7/19/2018 17:51,42.19438333,-70.27426167,1.003,18.6984,31.2877,,,,,,,,,,2120.50415,1911.75061,18.6984005,11.00300026,8.003434383,418.5069455,419.9545218,1744.31267,153.0834588,14.35451605,66.77403651,3.260653956,0,0,11.18125587,3.746785725,2.408042837,428.9205719,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
SBNMS,S02,,7/19/2018 18:18,42.18955833,-70.304885,1.026,19.5276,31.2369,,,,,,,,,,2117.022461,1903.77771,19.52759933,11.02600002,8.001060137,420.3732734,421.812314,1733.434151,156.2553463,14.08821161,67.58676171,3.500980977,0,0,11.03424997,3.830395413,2.466507293,431.3071017,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
WN186014,F06,F06-d,7/24/2018 9:37,42.17084503,-70.5759201,33.42513275,8.431610107,31.82210732,24.71705437,33.62093353,0.635665536,0.664095223,8.735767365,91.53849792,2046.007568,2.534334421,8.137701035,2175.998291,2054.199951,8.431610107,43.42513275,7.940334934,491.6785684,493.6180423,1934.195565,96.84426247,23.16021503,47.08723106,1.038531774,0,0,14.78079288,2.330424543,1.469710865,498.9588648,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
WN186018,F06,F06-m,7/24/2018 9:41,42.17108536,-70.57613373,10.16059113,12.32222939,31.66587448,23.94159508,36.84754944,1.007056236,5.603746891,9.745436668,111.1259003,2064.502686,136.2939911,8.069843292,2173.801025,1990.612793,12.32222939,20.16059113,8.036581958,389.3607187,390.8209937,1839.345319,135.1168224,16.15068766,62.31711865,1.914235105,0,0,12.2578004,3.273209777,2.07689058,396.3229179,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
WN186019,F06,F06-s,7/24/2018 9:42,42.17120743,-70.57621765,1.845646977,16.38626099,31.4223175,22.91180038,40.20972824,1.19576931,2.062172413,9.434596062,116.750412,2069.83667,1420.319336,8.07384491,2141.103516,1927.482544,16.38626099,11.84564686,8.046149293,376.3142356,377.654292,1758.24683,155.4408914,13.79482517,69.08774263,2.896428706,0,0,11.15830951,3.7895797,2.423228272,384.6013186,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,SG1,,8/9/2018 11:54,42.346533,-70.960667,1,19.8,30.6,,,,,,,,,,2097.926758,1959.180908,18.5,11,7.851515987,622.9359919,625.0960301,1827.36261,110.2497421,21.5685734,47.8519482,2.227118646,0,0,13.44937795,2.710096553,1.737512382,638.2786307,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,SG1,,8/9/2018 11:59,42.346533,-70.960667,4.573170732,17.3,31,,,,,,,,,,2107.06543,1981.034424,18,14.57317066,7.818893964,678.0281702,680.3940332,1854.52908,102.7415906,23.76373871,45.0823804,1.986241368,0,0,13.96465632,2.515588885,1.612801156,694.2871528,Y,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,SG1,,8/9/2018 11:59,42.346533,-70.960667,4.573170732,17.3,31,,,,,,,,,,2103.812988,1986.644287,18,14.57317066,7.794662751,720.4956501,723.0096961,1863.74315,97.64892907,25.25215194,42.90989682,1.878455063,0,0,14.30871352,2.390897,1.532858357,737.7729945,Y,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,38,Dorchester,8/9/2018 13:07,42.320491,-71.017133,7.6,17.6,30.7,,,,,,,,,,2115.675537,1994.309204,18.10000038,16.09756088,7.80729841,703.061985,705.5121214,1869.197812,100.5008072,24.61062895,43.55031986,1.941631756,0,0,14.19818004,2.465344994,1.579630726,720.013304,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,38,Dorchester,8/9/2018 13:11,42.320491,-71.017133,1,19.2,30.9,,,,,,,,,,2096.164795,1968.840088,18,11,7.824955575,664.7093426,667.0287318,1842.30989,103.2205266,23.3097202,45.41916687,2.009892561,0,0,13.88758365,2.530450452,1.621800765,680.6496984,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,139,Hangman's,8/9/2018 13:28,42.290161,-70.967209,5.8,17.6,31,,,,,,,,,,2128.606201,1988.631226,18.5,15.48780441,7.846035588,639.0674867,641.2834611,1854.91263,111.6398016,22.07877631,48.21208279,2.216423967,0,0,13.47014046,2.734981519,1.755591196,654.8044326,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,139,Hangman's,8/9/2018 13:31,42.290161,-70.967209,1,19.9,31.1,,,,,,,,,,2100.337646,1950.358643,18.5,15.48780441,7.873843683,585.8171657,587.848494,1813.481747,116.6488762,20.22799971,51.20454162,2.367365278,0,0,13.00137003,2.855781915,1.833650027,600.2421415,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,124,Hingham,8/9/2018 13:50,42.272975,-70.897137,5.5,19.4,30.7,,,,,,,,,,2129.416504,1960.628174,18.20000076,11,7.926817719,518.6353227,520.4404745,1813.641138,128.8844714,18.10259077,55.43850569,2.579933541,0,0,12.47187955,3.164673028,2.02808093,531.2065034,Y,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,124,Hingham,8/9/2018 13:50,42.272975,-70.897137,5.5,19.4,30.7,,,,,,,,,,2112.845703,1963.62146,17.79999924,28.29268265,7.886004505,571.5043517,573.5035347,1827.023736,116.4181006,20.17963486,50.73443154,2.264551311,0,0,13.12505816,2.848939141,1.824366132,585.0664563,Y,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,124,Hingham,8/9/2018 13:53,42.272975,-70.897137,1,20.6,31.4,,,,,,,,,,2110.994629,1959.634033,17.70000076,11,7.884925412,570.4991034,572.4972801,1822.293917,117.2150485,20.12504797,52.02030239,2.263634471,0,0,12.99525968,2.862908978,1.836119595,583.9614731,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,141,Peddocks,8/9/2018 14:06,42.305944,-70.931408,16.5,14.9,31,,,,,,,,,,2137.13623,2018.410522,18.29999924,11,7.791271396,739.2675176,741.8373718,1893.123542,99.59961861,25.68731882,42.91311893,1.916778342,0,0,14.33009792,2.441084794,1.56609817,757.2794061,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
